X,Y,Z,class
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.06,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.06,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.06,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.06,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
-0.05,-0.01,-1.01,2
